,tone_avg
1617,-2.1276596
1618,-2.0
1619,-3.2786884
1620,-9.655172
1621,-3.6608863
1622,0.0
1623,4.9504952
1624,-1.826484
1625,-2.559055
1626,-3.5460992
1627,-0.7374631
1628,1.457726
1629,-8.247422
1630,1.183432
1631,0.0
1632,-1.2269939
1633,-5.0
1634,0.7662835
1635,4.6875
1636,3.0
1637,-2.586207
1638,-2.1276596
1639,4.9504952
1640,-3.9800994
1641,-3.5460992
1642,-0.7374631
1643,1.183432
1644,-1.5625
1645,-1.4285715
1646,-4.1533546
1647,-6.329114
1648,1.226158
1649,-5.069124
1650,0.09569378
1651,0.29761904
1652,-6.4935064
1653,-0.4524887
1654,-2.6248941
1655,-5.0793653
1656,3.0405405
1657,0.3649635
1658,-0.4854369
1659,-1.7241379
1660,-2.0642202
1661,1.2110727
1662,3.0864198
1663,0.8064516
1664,4.3689322
1665,-1.5873016
1666,-3.4324942
1667,0.69284064
1668,-3.5545025
1669,-3.1784842
1670,-2.742616
1671,1.3015184
1672,-3.903904
1673,-0.31847134
1674,-0.8064516
1675,-1.7758046
1676,-1.968504
1677,-2.1786492
1678,-4.5643153
1679,1.3215859
1680,-2.121212
1681,-3.6809816
1682,0.0
1683,1.1673151
1684,-8.274648
1685,-3.3681765
1686,-2.7906976
1687,-2.5
1688,-4.0
1689,0.5555556
1690,-1.1411412
1691,-5.460751
1692,-6.094183
1693,-1.5717093
1694,1.120797
1695,-1.7741935
1696,-0.6289308
1697,-8.391608
1698,-0.4012036
1699,-2.2535212
1700,1.4106584
1701,-5.5690074
1702,-5.5421686
1703,2.0833333
1704,0.93457943
1705,0.5952381
1706,0.0
1707,-2.2624435
1708,3.0952382
1709,0.22779043
1710,-1.7766497
1711,-1.457726
1712,-0.96385545
1713,-2.682927
1714,-3.75
1715,-0.18450184
1716,-0.90909094
1717,-1.7073171
1718,0.5882353
1719,-2.7777777
1720,-1.2170385
1721,1.6528926
1722,-2.745098
1723,-3.3613446
1724,-6.030151
1725,4.137931
1726,-0.9771987
1727,-1.0909091
1728,-1.8181819
1729,-1.1787819
1730,-0.31948882
1731,-1.8518518
1732,-0.6849315
1733,0.3539823
1734,-1.6778524
1735,0.0
1736,-2.7659574
1737,-2.2312374
1738,-2.895753
1739,0.40160644
1740,-2.7573528
1741,-1.0416666
1742,0.2293578
1743,-1.6129032
1744,-6.5868263
1745,-3.6337209
1746,-1.2376238
1747,1.0118043
1748,1.1173184
1749,-4.464286
1750,-0.58651024
1751,-1.396348
1752,0.36363637
1753,-2.2624435
1754,-0.83102494
1755,-2.6773763
1756,-2.0725389
1757,-7.0588236
1758,2.4822695
1759,-1.7817372
1760,-0.95238096
1761,-1.1111112
1762,-1.7711172
1763,-3.7383177
1764,1.6069221
1765,-5.882353
1766,-5.849582
1767,-5.5319147
1768,-0.8695652
1769,-2.5125628
1770,-2.542373
1771,-1.4613779
1772,-2.4630542
1773,0.45454547
1774,4.047976
1775,-5.483029
1776,-2.278481
1777,3.1809144
1778,-6.768559
1779,1.1655011
1780,-2.5
1781,2.1201413
1782,1.146789
1783,3.257329
1784,-2.8653295
1785,-0.96385545
1786,-4.4660196
1787,-3.3802817
1788,-1.5652174
1789,-2.4937656
1790,0.93240094
1791,-1.6317016
1792,-6.8131866
1793,-4.6948357
1794,0.45454547
1795,0.99667776
1796,-0.7633588
1797,-7.8291817
1798,0.21881838
1799,-8.560311
1800,-2.857143
1801,-1.2867647
1802,-4.945055
1803,-2.9748285
1804,-4.2606516
1805,-2.8720627
1806,-2.9366305
1807,-4.2056074
1808,-7.142857
1809,-1.5463917
1810,-1.916933
1811,-0.32786885
1812,-1.1627907
1813,-6.818182
1814,0.0
1815,-0.9884679
1816,0.4379562
1817,0.0
1818,-0.9884679
1819,0.0
1820,0.0
1821,1.7857143
1822,0.0
1823,0.8042895
1824,-2.7190332
1825,-1.5873016
1826,0.4842615
1827,-1.1428572
1828,-2.919708
1829,-3.030303
1830,-11.374408
1831,-1.0638298
1832,6.3063064
1833,1.4925373
1834,0.42735043
1835,-5.1490517
1836,-8.376964
1837,-3.426124
1838,0.65645516
1839,-9.090909
1840,4.155844
1841,-3.9447732
1842,-0.9876543
1843,-0.47619048
1844,-4.6632123
1845,-0.74626863
1846,1.0989012
1847,-2.5761125
1848,-4.07332
1849,-2.901354
1850,-10.632184
1851,0.0
1852,-8.15047
1853,-4.126984
1854,-4.2
1855,1.2531328
1856,-6.377551
1857,0.8108108
1858,-2.0833333
1859,0.28089887
1860,-9.206349
1861,-7.1599045
1862,-7.594937
1863,-2.2026432
1864,-4.524887
1865,-2.4742267
1866,-9.770115
1867,2.2727273
1868,-1.5576324
1869,-3.30033
1870,-2.6923077
1871,-1.3861386
1872,0.0
1873,-5.6565657
1874,-1.1494253
1875,-6.4788733
1876,1.242236
1877,4.2524004
1878,-0.79787236
1879,-9.848485
1880,-2.1563342
1881,-4.5751634
1882,-0.39215687
1883,-7.6696167
1884,2.1276596
1885,-0.78740156
1886,-5.7768927
1887,-0.4454343
1888,0.0
1889,2.5641026
1890,1.4678899
1891,-3.253796
1892,-3.2822757
1893,4.7222223
1894,-4.496788
1895,-4.496788
1896,-6.830601
1897,-3.7694013
1898,-4.697452
1899,-4.3613706
1900,1.2589928
1901,-0.2375297
1902,-3.2528856
1903,-0.77220076
1904,-2.2880216
1905,-2.1413276
1906,-7.7757688
1907,-0.9259259
1908,-2.2641509
1909,-10.256411
1910,-6.130268
1911,-4.5454545
1912,0.78740156
1913,0.78740156
1914,2.4590163
1915,6.6666665
1916,-1.7763846
1917,-6.329114
1918,3.030303
1919,0.6849315
1920,-2.3148148
1921,1.968504
1922,9.649123
1923,-0.33557048
1924,4.6558704
1925,0.5208333
1926,-6.3013697
1927,4.4134727
1928,-5.072464
1929,2.6785715
1930,-3.10559
1931,0.0
1932,-7.6271186
1933,0.390625
1934,-2.431611
1935,3.8043478
1936,-1.0563381
1937,-6.5326633
1938,-4.3650794
1939,-7.0921984
1940,-1.8867924
1941,-3.1914895
1942,-16.666666
1943,-6.25
1944,-1.2820513
1945,-7.4468083
1946,3.816794
1947,-1.2903225
1948,0.4054054
1949,0.27247956
1950,0.26041666
1951,-5.0
1952,-1.2618296
1953,-6.521739
1954,2.8985507
1955,-8.76494
1956,10.382514
1957,10.810811
1958,-1.6304348
1959,-3.1914895
1960,2.0671835
1961,5.063291
1962,-1.010101
1963,-3.3557048
1964,4.132231
1965,0.28985506
1966,-5.2863436
1967,-4.864865
1968,-4.5685277
1969,-0.2224694
1970,1.3636364
1971,-3.4482758
1972,-8.753316
1973,-7.920792
1974,-6.0
1975,-8.333333
1976,-2.6785715
1977,-1.4925373
1978,-4.9079757
1979,-2.7906976
1980,-1.2704175
1981,-3.0201342
1982,-4.132231
1983,-2.9411764
1984,2.2988505
1985,1.5452539
1986,-1.2121212
1987,-1.2838801
1988,0.5263158
1989,1.1037527
1990,-4.7945204
1991,-1.660281
1992,-6.1611376
1993,-1.0840108
1994,-1.772152
1995,-0.37878788
1996,-2.1276596
1997,-1.754386
1998,-0.79744816
1999,-1.2096775
2000,-4.4117646
2001,2.232143
2002,-1.438849
2003,-0.7968128
2004,3.5139093
2005,-5.5
2006,1.1029412
2007,2.3952096
2008,-3.0837004
2009,-0.3649635
2010,1.7857143
2011,0.0
2012,-0.74626863
2013,-0.35971224
2014,0.7692308
2015,0.3539823
2016,1.5337423
2017,-1.4705882
2018,4.733728
2019,-1.1594203
2020,-1.183432
2021,-1.2121212
2022,-10.909091
2023,3.9525692
2024,-1.8939394
2025,-3.9285715
2026,-5.022831
2027,-4.255319
2028,-2.7777777
2029,-2.0408163
2030,5.147059
2031,1.1764706
2032,0.921659
2033,0.74349445
2034,-2.5316455
2035,-3.6585367
2036,-5.291005
2037,-5.769231
2038,2.631579
2039,1.1461318
2040,-11.842105
2041,0.84745765
2042,-3.0797102
2043,-6.467662
2044,-0.88495576
2045,4.854369
2046,-8.791209
2047,0.9779951
2048,0.6849315
2049,-2.366864
2050,0.1992032
2051,3.030303
2052,-2.078522
2053,0.6968641
2054,1.6806723
2055,5.188679
2056,0.7915567
2057,2.9239767
2058,4.132231
2059,-5.462185
2060,-6.302521
2061,-4.513889
2062,-2.4390244
2063,0.0
2064,3.8860104
2065,-1.1111112
2066,2.2727273
2067,-4.0
2068,-7.6271186
2069,-2.1645021
2070,-1.7647059
2071,0.4524887
2072,0.0
2073,-4.0740743
2074,0.8695652
2075,5.1150894
2076,-2.1505377
2077,5.597015
2078,-4.109589
2079,0.81037277
2080,0.4325883
2081,0.729927
2082,0.5417118
2083,3.357314
2084,-4.0
2085,4.120879
2086,0.0
2087,-6.8441067
2088,-3.6511157
2089,-5.284553
2090,-3.794038
2091,-2.961918
2092,-1.0
2093,-1.8018018
2094,-8.333333
2095,-2.5242717
2096,0.0
2097,3.2738094
2098,1.9607843
2099,-0.47021943
2100,0.30959752
2101,1.6666666
2102,-3.1083481
2103,-3.3057852
2104,0.0
2105,3.7267082
2106,3.7267082
2107,3.7267082
2108,3.7267082
2109,3.7267082
2110,3.7267082
2111,-1.343785
2112,-1.343785
2113,7.5581393
2114,1.8766756
2115,-3.5369775
2116,-7.1713147
2117,-20.5
2118,-12.686567
2119,-3.5135136
2120,-3.2846715
2121,-1.1074197
2122,-2.9850745
2123,-2.020202
2124,-3.6082475
2125,-4.4444447
2126,0.88105726
2127,0.61823803
2128,-0.26375282
2129,-0.14134276
2130,-2.6474128
2131,4.2955327
2132,-1.6500711
2133,5.4108214
2134,3.4482758
2135,2.5943396
2136,2.2617126
2137,0.35650623
2138,1.8126888
2139,0.42372882
2140,4.8710604
2141,-4.6855736
2142,1.6835017
2143,3.1088083
2144,-0.22970903
2145,-0.95907927
2146,0.7936508
2147,0.55197793
2148,2.6395938
2149,1.9607843
2150,-5.3097343
2151,-2.3529413
2152,-8.1081085
2153,-0.28089887
2154,-4.5958796
2155,5.8333335
2156,-2.3357663
2157,2.3255813
2158,0.62992126
2159,-3.1620553
2160,-1.7152659
2161,0.6802721
2162,3.256705
2163,-1.1363636
2164,2.8268552
2165,2.0270271
2166,5.633803
2167,-0.38610038
2168,-3.5294118
2169,-6.21118
2170,-4.366812
2171,-4.0214477
2172,-4.6728973
2173,-3.3492823
2174,2.3391812
2175,-2.661597
2176,-8.854167
2177,-5.4945054
2178,-2.0618556
2179,2.5179856
2180,-10.344828
2181,-9.060403
2182,-10.344828
2183,-3.9682539
2184,-6.6445184
2185,-7.894737
2186,2.7972028
2187,-0.3164557
2188,-2.5157232
2189,-3.202847
2190,2.4691358
2191,-5.4166665
2192,6.9802732
2193,0.2859185
2194,-1.1494253
2195,-3.2388663
2196,-2.3809524
2197,-5.185185
2198,-9.848485
2199,6.392694
2200,-4.347826
2201,-3.5
2202,0.0
2203,3.4246576
2204,-5.9259257
2205,-2.368421
2206,-2.321083
2207,-3.7523453
2208,-4.75382
2209,-2.3448277
2210,-3.8356164
2211,-1.6627078
2212,-4.3343654
2213,-2.9205608
2214,-2.2020726
2215,-3.9087949
2216,-4.137931
2217,-2.4853802
2218,-4.21286
2219,-2.0460358
2220,-3.5472972
2221,-5.940594
2222,-2.247191
2223,-3.3898306
2224,0.9852217
2225,-0.41580042
2226,-0.5405405
2227,1.8726592
2228,-6.9204154
2229,-4.9295774
2230,-2.6392963
2231,-1.4492754
2232,-2.631579
2233,-6.8702292
2234,1.6528926
2235,-5.298013
2236,2.1359224
2237,5.0
2238,0.990099
2239,-6.1099796
2240,1.7241379
2241,3.8674033
2242,-10.951526
2243,2.9239767
2244,6.0150375
2245,-5.13347
2246,-2.7777777
2247,-2.3909986
2248,-5.982906
2249,-4.7058825
2250,-10.909091
2251,0.18761726
2252,-0.6289308
2253,-6.6666665
2254,-1.5463917
2255,-1.3513514
2256,-4.123711
2257,-0.70422536
2258,-1.1869437
2259,4.571429
2260,1.4925373
2261,-2.857143
2262,2.7363183
2263,3.1707318
2264,0.4878049
2265,0.9276438
2266,0.0
2267,2.832244
2268,4.9079757
2269,-1.3333334
2270,-2.8688524
2271,-2.3346303
2272,-3.1936128
2273,-6.9565215
2274,-2.5974026
2275,-0.15625
2276,-1.4749262
2277,-11.149228
2278,-2.636535
2279,-0.7905138
2280,-3.1413612
2281,-3.125
2282,-0.6430868
2283,-4.556962
2284,0.0
2285,2.4064171
2286,-0.42194092
2287,-5.9590316
2288,2.5125628
2289,-1.4141414
2290,0.5217391
2291,0.30395138
2292,-3.5928144
2293,-6.9148936
2294,7.2222223
2295,-0.40983605
2296,-4.792332
2297,-3.5196688
2298,-2.238806
2299,-0.9501188
2300,-1.597444
2301,-3.4257748
2302,-5.3949904
2303,-8.083833
2304,-3.3898306
2305,-4.0935674
2306,-3.7401574
2307,0.990099
2308,-6.0
2309,-0.716479
2310,2.7075813
2311,-1.8461539
2312,-1.5151515
2313,-5.7861633
2314,-6.1032863
2315,-9.479554
2316,-1.5469613
2317,-0.42105263
2318,-5.570292
2319,-5.4187193
2320,-5.830904
2321,-4.61285
2322,1.0416666
2323,-3.7037036
2324,0.10857763
2325,-2.514793
2326,-5.776173
2327,-7.1929827
2328,-4.178674
2329,0.0
2330,-2.6420078
2331,-0.8948546
2332,-2.96
2333,1.8025079
2334,4.7619047
2335,0.0
2336,0.0
2337,3.6480687
2338,-7.0063696
2339,-6.930693
2340,4.2735043
2341,-3.2
2342,7.4626865
2343,-1.1627907
2344,0.0
2345,0.7267442
2346,-5.670103
2347,0.5847953
2348,-2.3474178
2349,-0.7407407
2350,0.46728972
2351,-5.732484
2352,1.1494253
2353,-4.0540543
2354,-5.806452
2355,-1.7751479
2356,-5.4545455
2357,-6.703911
2358,-5.970149
2359,-6.640625
2360,-1.5780731
2361,-4.7393365
2362,-1.8223234
2363,-4.7029705
2364,0.0
2365,-3.4965036
2366,-0.77220076
2367,-0.5988024
2368,-7.0652175
2369,-5.7660627
2370,-0.42016807
2371,-4.137931
2372,0.74626863
2373,-0.6289308
2374,2.8169014
2375,-1.9646366
2376,-4.4444447
2377,-1.8716577
2378,-5.882353
2379,-5.4313097
2380,-5.0075874
2381,-2.141901
2382,-1.8237082
2383,-1.0928962
2384,0.0
2385,1.8229166
2386,-0.47675803
2387,0.486618
2388,0.53908354
2389,-2.4952016
2390,-2.4752476
2391,-4.3087974
2392,-17.218542
2393,-3.5460992
2394,-2.1226416
2395,-4.699739
2396,-4.699739
2397,-8.064516
2398,-0.82417583
2399,-0.82417583
2400,-1.9184653
2401,-1.9184653
2402,-1.2371134
2403,-1.2596899
2404,-7.9096045
2405,-4.7619047
2406,-1.4925373
2407,0.36231884
2408,-2.4752476
2409,-3.030303
2410,-4.3689322
2411,-6.763285
2412,-4.5652175
2413,-4.20712
2414,2.3952096
2415,0.0
2416,2.3529413
2417,1.8348624
2418,-3.6945813
2419,2.3622048
2420,2.2346368
2421,-6.2200956
2422,-7.142857
2423,-2.2624435
2424,0.6993007
2425,4.1666665
2426,-9.375
2427,4.140127
2428,-0.147929
2429,2.6026027
2430,6.21118
2431,-1.4084507
2432,-2.8747432
2433,-1.459854
2434,1.953125
2435,-0.23529412
2436,-8.139535
2437,0.7058824
2438,4.0540543
2439,-0.24038461
2440,-1.532567
2441,-1.0321101
2442,-0.8583691
2443,1.5418502
2444,6.2193127
2445,-8.645534
2446,-6.1538463
2447,-1.5151515
2448,-4.1025643
2449,0.85470086
2450,-4.1353383
2451,-6.504065
2452,3.231598
2453,6.6115704
2454,-3.6121674
2455,2.3931625
2456,-0.5405405
2457,-1.8145162
2458,-2.631579
2459,4.0425534
2460,3.6290324
2461,-0.8174387
2462,1.5873016
2463,2.5104601
2464,2.2767076
2465,0.9375
2466,1.4925373
2467,1.0256411
2468,3.2496307
2469,-0.22522523
2470,-2.9069767
2471,1.7521902
2472,0.43103448
2473,-2.9761906
2474,-1.1029412
2475,-2.1645021
2476,2.7272727
2477,-4.936709
2478,-2.0338984
2479,-4.347826
2480,-6.763285
2481,-2.8213167
2482,0.25906736
2483,3.3333333
2484,3.030303
2485,-2.2304833
2486,-2.9166667
2487,-1.9782394
2488,-1.3642565
2489,0.0
2490,-4.2357273
2491,1.7021277
2492,-7.2222223
2493,-3.654485
2494,1.0204082
2495,-4.296875
2496,-8.143323
2497,-1.5384616
2498,1.0526316
2499,1.2096775
2500,9.708738
2501,0.25316456
2502,-2.640264
2503,-2.9490616
2504,-4.2357273
2505,-5.6179776
2506,-2.2988505
2507,-3.3898306
2508,-3.9660056
2509,-5.8020477
2510,-5.975395
2511,-6.2992125
2512,-4.609475
2513,-2.6595745
2514,1.119403
2515,-5.9574466
2516,-4.4632087
2517,3.053435
2518,-0.5420054
2519,-0.2710027
2520,0.44247788
2521,1.3289037
2522,-5.733945
2523,2.8880866
2524,1.2738854
2525,-4.6511626
2526,-4.3307085
2527,-3.1531532
2528,-7.518797
2529,-3.254438
2530,1.2012012
2531,1.3089005
2532,-10.6694565
2533,-1.5151515
2534,-4.341317
2535,-7.6271186
2536,0.7092199
2537,-8.75576
2538,-8.1081085
2539,2.580645
2540,-1.1811024
2541,-3.0136986
2542,-1.6260163
2543,-1.0771993
2544,-1.0771993
2545,-0.5319149
2546,-0.8982036
2547,-2.8169014
2548,-3.2258065
2549,-6.077348
2550,0.2762431
2551,2.1008403
2552,-0.5847953
2553,-1.0638298
2554,2.4590163
2555,-3.2608695
2556,-1.1160715
2557,-2.3054755
2558,-0.5076142
2559,-2.9126213
2560,-1.6587678
2561,2.9962547
2562,-1.1204482
2563,-4.745763
2564,0.0
2565,-1.6216216
2566,3.652968
2567,0.38314176
2568,0.6756757
2569,-0.29498526
2570,4.347826
2571,-3.7037036
2572,0.21645021
2573,-1.0771993
2574,0.0
2575,3.2894738
2576,0.0
2577,0.86455333
2578,-2.4539878
2579,-3.2967033
2580,-0.5319149
2581,-1.9723866
2582,0.9259259
2583,0.0
2584,-6.4327483
2585,-4.287902
2586,0.2762431
2587,-2.580645
2588,2.1008403
2589,1.3793104
2590,-4.7413793
2591,-1.0638298
2592,1.4925373
2593,0.6968641
2594,-4.743083
2595,-5.376344
2596,-4.842615
2597,1.459854
2598,-3.4042554
2599,-3.4042554
2600,-4.733728
2601,-3.4168565
2602,-7.0833335
2603,-7.0652175
2604,-7.6923075
2605,-4.878049
2606,-4.642857
2607,-0.4366812
2608,0.0
2609,-3.836317
2610,-3.5629454
2611,-5.504587
2612,0.23419204
2613,-6.0869565
2614,-3.7558684
2615,-2.2988505
2616,-3.319502
2617,-4.040404
2618,-4.494382
2619,0.6896552
2620,-0.9174312
2621,4.5454545
2622,0.0
2623,-0.3257329
2624,-3.558719
2625,2.0338984
2626,-1.9161676
2627,-2.115813
2628,1.5873016
2629,1.4669926
2630,1.1857708
2631,0.0
2632,3.0172415
2633,0.0
2634,0.0
2635,-1.2162162
2636,-1.2145749
2637,-5.035971
2638,2.0408163
2639,1.0775862
2640,0.0
2641,-0.90909094
2642,-4.5387993
2643,-3.3444817
2644,-5.479452
2645,1.4970059
2646,-2.9411764
2647,-0.5181347
2648,1.4173229
2649,2.857143
2650,-2.8257456
2651,-0.30395138
2652,0.0
2653,0.51282054
2654,-0.9114583
2655,1.0016694
2656,1.285347
2657,0.96153843
2658,-5.0
2659,-1.6483517
2660,0.8174387
2661,-1.4184397
2662,-4.597701
2663,0.9762901
2664,-11.267606
2665,2.5125628
2666,1.2779553
2667,-2.016129
2668,-4.7244096
2669,1.4778326
2670,1.6791044
2671,3.215434
2672,1.2658228
2673,-2.7027028
2674,1.3722126
2675,2.3529413
2676,5.839416
2677,-1.1551155
2678,-1.0162601
2679,1.3452915
2680,-2.2222223
2681,-7.0135746
2682,-3.2380953
2683,-7.142857
2684,-1.0638298
2685,-0.27855152
2686,0.16835018
2687,-6.6666665
2688,0.67114097
2689,-7.5268817
2690,-3.4201953
2691,-0.73170733
2692,-8.839779
2693,-3.7383177
2694,-10.344828
2695,-1.3761468
2696,7.3446326
2697,-3.0612245
2698,-0.295858
2699,0.8695652
2700,-0.34602076
2701,-4.148148
2702,-7.4186993
2703,-3.742515
2704,-4.1163945
2705,-0.6033183
2706,-2.7105517
2707,-0.8305648
2708,-0.47003525
2709,-3.8934426
2710,-6.060606
2711,4.7058825
2712,-3.3333333
2713,-4.402516
2714,-3.8961039
2715,-2.1978023
2716,-8.196721
2717,-1.459854
2718,3.649635
2719,1.9379845
2720,2.0939085
2721,3.128205
2722,1.9896832
2723,-3.5714285
2724,-6.827309
2725,-5.3846154
2726,-0.36523008
2727,-2.1197007
2728,-0.7352941
2729,-4.864865
2730,-11.111111
2731,-3.5714285
2732,1.010101
2733,-3.2846715
2734,4.2622952
2735,3.180212
2736,-1.910828
2737,5.1546392
2738,-0.5847953
2739,-5.6074767
2740,-0.6451613
2741,-2.5411062
2742,2.857143
2743,-1.8867924
2744,1.2448133
2745,4.017857
2746,-0.9456265
2747,-4.6321526
2748,-0.4347826
2749,1.0
2750,-3.1746032
2751,-2.972028
2752,-7.926167
2753,-2.9818957
2754,-1.119403
2755,0.0
2756,-4.150579
2757,-1.7766497
2758,-1.6366612
2759,-1.6666666
2760,-3.7900875
2761,-0.70422536
2762,-4.0880504
2763,-6.2200956
2764,0.74626863
2765,1.0050251
2766,-0.7804878
2767,-1.6343207
2768,-5.4095826
2769,-0.8595989
2770,1.4314928
2771,-2.915952
2772,-4.4410415
2773,-7.3863635
2774,-7.3863635
2775,-7.3863635
2776,-7.3863635
2777,1.4705882
2778,-2.4916945
2779,1.1475409
2780,3.3821871
2781,0.9107468
2782,-2.915952
2783,-1.7021277
2784,-0.5703422
2785,0.09033424
2786,-6.489945
2787,0.0
2788,-4.556752
2789,-0.6462036
2790,2.1978023
2791,0.0
2792,-1.9178082
2793,-3.4408603
2794,-1.2158055
2795,-0.672043
2796,-3.1111112
2797,-1.2207528
2798,-3.2894738
2799,0.729927
2800,1.7804154
2801,-2.9641185
2802,1.2413793
2803,0.0
2804,-1.9543974
2805,-2.536232
2806,0.525394
2807,-0.116414435
2808,-1.1428572
2809,-0.3144654
2810,-1.754386
2811,-4.2763157
2812,-1.1173184
2813,-2.265861
2814,-5.3703704
2815,-0.31152648
2816,-5.074627
2817,-0.7751938
2818,0.0
2819,-8.45481
2820,9.090909
2821,-7.4561405
2822,-0.32
2823,-1.0135136
2824,-4.0816326
2825,-5.5147057
2826,-0.7751938
2827,0.9259259
2828,-2.094647
2829,0.7194245
2830,-1.6216216
2831,-0.7936508
2832,0.0
2833,-0.6116208
2834,-1.6528926
2835,-5.9183674
2836,1.081081
2837,-4.597701
2838,1.4035088
2839,-5.8510637
2840,-1.3513514
2841,-4.0816326
2842,1.1494253
2843,-1.0638298
2844,-2.1008403
2845,-2.3529413
2846,0.0
2847,-4.375
2848,-6.6666665
2849,0.729927
2850,0.5494506
2851,0.5988024
2852,1.7937219
2853,7.7586207
2854,3.0612245
2855,4.3010755
2856,1.6181229
2857,4.347826
2858,6.730769
2859,-4.6153846
2860,-7.8125
2861,-5.755396
2862,-10.23622
2863,-7.4534163
2864,-8.620689
2865,0.0
2866,2.9126213
2867,6.428571
2868,0.5319149
2869,-3.8961039
2870,0.7092199
2871,4.0
2872,1.980198
2873,3.4615386
2874,0.6309148
2875,-2.7586207
2876,-5.8139534
2877,0.73800737
2878,-1.5945331
2879,-5.4347825
2880,1.1560694
2881,0.0
2882,0.8426966
2883,-5.4187193
2884,-5.263158
2885,3.5
2886,0.0
2887,-0.65789473
2888,3.2520325
2889,-5.4187193
2890,-5.652174
2891,-2.255639
2892,-0.6666667
2893,1.6891892
2894,-2.528445
2895,-1.4905149
2896,-0.32751092
2897,-1.2987013
2898,0.8561644
2899,-7.4015746
2900,-1.1267606
2901,3.8251367
2902,-4.7058825
2903,3.5
2904,2.9126213
2905,1.1904762
2906,-3.125
2907,-3.1088083
2908,-12.5
2909,-3.9772727
2910,-0.5882353
2911,3.1746032
2912,2.493075
2913,4.1666665
2914,3.1746032
2915,2.493075
2916,-2.7586207
2917,3.6764705
2918,1.5503876
2919,3.7037036
2920,-2.1276596
2921,-4.6391754
2922,1.5625
2923,5.839416
2924,-2.7586207
2925,1.5503876
2926,3.7037036
2927,-2.1276596
2928,-4.6391754
2929,-0.41322315
2930,-1.7857143
2931,2.5270758
2932,-0.32894737
2933,-0.41841003
2934,-0.84745765
2935,-0.8333333
2936,0.0
2937,-0.41841003
2938,-1.9417475
2939,-0.8196721
2940,0.0
2941,0.0
2942,-0.82304525
2943,-0.8264463
2944,0.0
2945,0.0
2946,-0.41493776
2947,-0.8196721
2948,-0.41666666
2949,-0.41666666
2950,0.18867925
2951,-0.5769231
2952,-0.41666666
2953,4.0498443
2954,-0.41322315
2955,-0.6666667
2956,-0.990099
2957,-0.41152263
2958,-0.40816328
2959,-0.41493776
2960,-0.41152263
2961,0.0
2962,0.0
2963,-0.40983605
2964,0.0
2965,-0.82304525
2966,-0.41322315
2967,-0.42194092
2968,-0.41493776
2969,-0.65789473
2970,0.0
2971,-0.41841003
2972,0.0
2973,-0.41322315
2974,-0.41322315
2975,-0.42194092
2976,-0.41841003
2977,0.0
2978,-0.41322315
2979,-0.8333333
2980,0.0
2981,-0.41152263
2982,-0.8298755
2983,0.0
2984,0.0
2985,0.41322315
2986,-1.3245033
2987,-0.82304525
2988,-0.41322315
2989,-0.8264463
2990,-0.6557377
2991,-0.8264463
2992,-0.8264463
2993,-0.8298755
2994,-0.41493776
2995,-0.41152263
2996,-1.980198
2997,-0.8264463
2998,-0.8196721
2999,-0.8298755
3000,-0.41152263
3001,-0.82304525
3002,-0.82304525
3003,-0.8196721
3004,-1.2244898
3005,-0.41841003
3006,-0.8333333
3007,-0.40983605
3008,-0.8298755
3009,-0.40983605
3010,-0.8196721
3011,-0.8298755
3012,-0.41493776
3013,-1.6666666
3014,-0.41493776
3015,-0.41152263
3016,-2.949438
3017,-0.41666666
3018,0.5943536
3019,-0.41493776
3020,-0.40816328
3021,-0.41841003
3022,-0.8298755
3023,-0.3752345
3024,-4.5
3025,-0.8264463
3026,-1.3422819
3027,0.0
3028,-0.18484288
3029,-0.42194092
3030,-0.41152263
3031,-0.41493776
3032,-2.1126761
3033,0.0
3034,-3.8610039
3035,-0.40816328
3036,-0.82304525
3037,0.0
3038,-0.40983605
3039,-1.25
3040,-0.41322315
3041,-1.2345679
3042,-0.41841003
3043,-0.42016807
3044,-0.81632656
3045,-4.3209877
3046,3.7790697
3047,-0.41322315
3048,-0.8264463
3049,-0.42016807
3050,0.18484288
3051,0.0
3052,-0.81037277
3053,-0.8264463
3054,-1.1385199
3055,0.18248175
3056,-0.19685039
